iter,elapsed_sec,avg_iter_sec,eta_target_sec,total_est_sec
24581,11369.03,0.4625,34882.25,46251.28
24582,11369.83,0.4625,34882.85,46252.68
24583,11371.29,0.4626,34885.43,46256.72
24584,11372.15,0.4626,34886.20,46258.35
24585,11372.98,0.4626,34886.84,46259.82
24586,11373.78,0.4626,34887.42,46261.19
24587,11375.23,0.4627,34889.99,46265.22
24588,11376.08,0.4627,34890.70,46266.78
24589,11376.92,0.4627,34891.43,46268.35
24590,11377.69,0.4627,34891.89,46269.58
24591,11379.17,0.4627,34894.54,46273.71
24592,11380.02,0.4628,34895.27,46275.29
24593,11380.87,0.4628,34896.00,46276.87
24594,11381.67,0.4628,34896.57,46278.24
24595,11383.11,0.4628,34899.11,46282.22
24596,11383.97,0.4628,34899.86,46283.84
24597,11384.82,0.4629,34900.57,46285.38
24598,11386.22,0.4629,34902.99,46289.21
24599,11387.05,0.4629,34903.64,46290.69
24600,11387.91,0.4629,34904.41,46292.32
24601,11388.76,0.4629,34905.12,46293.88
24602,11390.17,0.4630,34907.57,46297.74
24603,11391.01,0.4630,34908.26,46299.26
24604,11391.86,0.4630,34908.98,46300.84
24605,11392.72,0.4630,34909.73,46302.45
24606,11394.09,0.4631,34912.05,46306.14
24607,11394.95,0.4631,34912.80,46307.75
24608,11395.79,0.4631,34913.50,46309.29
24609,11396.62,0.4631,34914.15,46310.77
24610,11398.00,0.4631,34916.50,46314.49
24611,11398.81,0.4632,34917.10,46315.91
24612,11399.67,0.4632,34917.86,46317.53
24613,11400.51,0.4632,34918.55,46319.06
24614,11401.93,0.4632,34921.02,46322.95
24615,11402.75,0.4632,34921.65,46324.40
24616,11403.60,0.4633,34922.35,46325.95
24617,11404.42,0.4633,34923.01,46327.44
24618,11405.89,0.4633,34925.62,46331.51
24619,11406.76,0.4633,34926.38,46333.14
24620,11407.62,0.4633,34927.15,46334.77
24621,11408.45,0.4634,34927.81,46336.25
24622,11409.91,0.4634,34930.40,46340.31
24623,11410.76,0.4634,34931.12,46341.88
24624,11411.62,0.4634,34931.88,46343.50
24625,11412.45,0.4634,34932.52,46344.96
24626,11413.90,0.4635,34935.08,46348.97
24627,11414.77,0.4635,34935.87,46350.64
24628,11415.61,0.4635,34936.54,46352.15
24629,11416.39,0.4635,34937.04,46353.43
24630,11417.86,0.4636,34939.66,46357.52
24631,11418.71,0.4636,34940.40,46359.11
24632,11419.58,0.4636,34941.16,46360.73
24633,11420.37,0.4636,34941.71,46362.08
24634,11421.80,0.4637,34944.21,46366.02
24635,11422.64,0.4637,34944.90,46367.54
24636,11423.47,0.4637,34945.56,46369.03
24637,11424.89,0.4637,34948.01,46372.91
24638,11425.76,0.4637,34948.78,46374.54
24639,11426.62,0.4638,34949.53,46376.16
24640,11427.47,0.4638,34950.25,46377.71
24641,11428.89,0.4638,34952.72,46381.62
24642,11429.74,0.4638,34953.43,46383.17
24643,11430.60,0.4638,34954.18,46384.79
24644,11431.44,0.4639,34954.87,46386.31
24645,11432.86,0.4639,34957.32,46390.18
24646,11433.67,0.4639,34957.93,46391.60
24647,11434.57,0.4639,34958.79,46393.36
24648,11435.40,0.4639,34959.43,46394.82
24649,11436.85,0.4640,34961.98,46398.82
24650,11437.72,0.4640,34962.76,46400.48
24651,11438.59,0.4640,34963.54,46402.13
24652,11439.40,0.4640,34964.15,46403.55
24653,11440.81,0.4641,34966.55,46407.36
24654,11441.66,0.4641,34967.28,46408.94
24655,11442.55,0.4641,34968.12,46410.68
24656,11443.38,0.4641,34968.76,46412.13
24657,11444.79,0.4642,34971.19,46415.98
24658,11445.63,0.4642,34971.89,46417.53
24659,11446.48,0.4642,34972.60,46419.08
24660,11447.33,0.4642,34973.30,46420.63
24661,11448.72,0.4642,34975.69,46424.41
24662,11449.58,0.4643,34976.41,46425.99
24663,11450.44,0.4643,34977.16,46427.60
24664,11451.28,0.4643,34977.84,46429.12
24665,11452.69,0.4643,34980.28,46432.97
24666,11453.53,0.4643,34980.95,46434.47
24667,11454.38,0.4644,34981.66,46436.03
24668,11455.17,0.4644,34982.20,46437.36
24669,11456.60,0.4644,34984.68,46441.28
24670,11457.46,0.4644,34985.43,46442.89
24671,11458.28,0.4644,34986.06,46444.34
24672,11459.08,0.4645,34986.60,46445.67
24673,11460.54,0.4645,34989.19,46449.73
24674,11461.38,0.4645,34989.88,46451.26
24675,11462.24,0.4645,34990.61,46452.85
24676,11463.02,0.4645,34991.11,46454.14
24677,11464.50,0.4646,34993.73,46458.22
24678,11465.38,0.4646,34994.55,46459.93
24679,11466.22,0.4646,34995.24,46461.46
24680,11467.65,0.4647,34997.70,46465.35
24681,11468.48,0.4647,34998.37,46466.85
24682,11469.36,0.4647,34999.16,46468.52
24683,11470.20,0.4647,34999.83,46470.02
24684,11471.59,0.4647,35002.19,46473.77
24685,11472.43,0.4648,35002.88,46475.32
24686,11473.31,0.4648,35003.67,46476.98
24687,11474.16,0.4648,35004.40,46478.57
24688,11475.58,0.4648,35006.84,46482.42
24689,11476.41,0.4648,35007.50,46483.91
24690,11477.27,0.4649,35008.22,46485.49
24691,11478.11,0.4649,35008.90,46487.01
24692,11479.54,0.4649,35011.37,46490.91
24693,11480.39,0.4649,35012.09,46492.48
24694,11481.24,0.4649,35012.80,46494.03
24695,11482.06,0.4650,35013.44,46495.50
24696,11483.47,0.4650,35015.83,46499.29
24697,11484.33,0.4650,35016.58,46500.91
24698,11485.17,0.4650,35017.25,46502.41
24699,11486.00,0.4650,35017.90,46503.90
24700,11487.42,0.4651,35020.37,46507.79
24701,11488.28,0.4651,35021.10,46509.38
24702,11489.12,0.4651,35021.76,46510.87
24703,11489.95,0.4651,35022.43,46512.38
24704,11491.37,0.4652,35024.85,46516.21
24705,11492.22,0.4652,35025.58,46517.80
24706,11493.08,0.4652,35026.30,46519.38
24707,11493.88,0.4652,35026.85,46520.73
24708,11495.34,0.4652,35029.43,46524.78
24709,11496.20,0.4653,35030.17,46526.37
24710,11497.03,0.4653,35030.83,46527.86
24711,11497.83,0.4653,35031.38,46529.22
24712,11499.31,0.4653,35034.00,46533.31
24713,11500.18,0.4653,35034.75,46534.93
24714,11501.03,0.4654,35035.45,46536.48
24715,11501.81,0.4654,35035.96,46537.77
24716,11503.29,0.4654,35038.59,46541.88
24717,11504.13,0.4654,35039.27,46543.41
24718,11504.99,0.4654,35040.00,46544.98
24719,11505.74,0.4655,35040.40,46546.15
24720,11507.20,0.4655,35042.96,46550.15
24721,11508.05,0.4655,35043.66,46551.71
24722,11508.90,0.4655,35044.39,46553.29
24723,11510.31,0.4656,35046.77,46557.07
24724,11511.11,0.4656,35047.34,46558.45
24725,11511.98,0.4656,35048.11,46560.10
24726,11512.81,0.4656,35048.76,46561.57
24727,11514.21,0.4657,35051.14,46565.35
24728,11515.07,0.4657,35051.87,46566.95
24729,11515.94,0.4657,35052.62,46568.55
24730,11516.80,0.4657,35053.35,46570.15
24731,11518.20,0.4657,35055.73,46573.93
24732,11519.03,0.4658,35056.36,46575.39
24733,11519.85,0.4658,35057.00,46576.86
24734,11520.68,0.4658,35057.62,46578.30
24735,11522.13,0.4658,35060.15,46582.28
24736,11522.97,0.4658,35060.83,46583.80
24737,11523.82,0.4659,35061.53,46585.35
24738,11524.64,0.4659,35062.15,46586.79
24739,11526.06,0.4659,35064.60,46590.67
24740,11526.91,0.4659,35065.29,46592.19
24741,11527.77,0.4659,35066.03,46593.80
24742,11528.59,0.4660,35066.62,46595.21
24743,11530.03,0.4660,35069.14,46599.18
24744,11530.87,0.4660,35069.80,46600.67
24745,11531.71,0.4660,35070.48,46602.19
24746,11532.52,0.4660,35071.04,46603.56
24747,11533.91,0.4661,35073.40,46607.32
24748,11534.75,0.4661,35074.07,46608.82
24749,11535.57,0.4661,35074.69,46610.26
24750,11536.37,0.4661,35075.22,46611.59
24751,11537.80,0.4662,35077.68,46615.48
24752,11538.66,0.4662,35078.43,46617.09
24753,11539.53,0.4662,35079.17,46618.69
24754,11540.32,0.4662,35079.69,46620.01
24755,11541.79,0.4662,35082.30,46624.09
24756,11542.66,0.4663,35083.03,46625.69
24757,11543.50,0.4663,35083.70,46627.20
24758,11544.28,0.4663,35084.20,46628.48
24759,11545.75,0.4663,35086.80,46632.55
24760,11546.59,0.4663,35087.46,46634.05
24761,11547.45,0.4664,35088.19,46635.64
24762,11548.83,0.4664,35090.50,46639.33
24763,11549.68,0.4664,35091.18,46640.86
24764,11550.53,0.4664,35091.90,46642.43
24765,11551.35,0.4664,35092.51,46643.87
24766,11552.82,0.4665,35095.07,46647.89
24767,11553.63,0.4665,35095.67,46649.30
24768,11554.49,0.4665,35096.40,46650.89
24769,11555.34,0.4665,35097.08,46652.42
24770,11556.74,0.4666,35099.46,46656.20
24771,11557.57,0.4666,35100.09,46657.66
24772,11558.41,0.4666,35100.75,46659.16
24773,11559.25,0.4666,35101.44,46660.69
24774,11560.66,0.4666,35103.82,46664.48
24775,11561.48,0.4667,35104.45,46665.93
24776,11562.35,0.4667,35105.20,46667.55
24777,11563.19,0.4667,35105.85,46669.03
24778,11564.58,0.4667,35108.20,46672.78
24779,11565.43,0.4667,35108.90,46674.33
24780,11566.29,0.4668,35109.63,46675.93
24781,11567.10,0.4668,35110.20,46677.30
24782,11568.50,0.4668,35112.54,46681.04
24783,11569.37,0.4668,35113.31,46682.68
24784,11570.22,0.4668,35114.01,46684.23
24785,11571.07,0.4669,35114.71,46685.78
24786,11572.46,0.4669,35117.05,46689.52
24787,11573.31,0.4669,35117.73,46691.04
24788,11574.17,0.4669,35118.46,46692.63
24789,11575.01,0.4669,35119.12,46694.12
24790,11576.43,0.4670,35121.55,46697.98
24791,11577.27,0.4670,35122.23,46699.50
24792,11578.10,0.4670,35122.86,46700.96
24793,11578.91,0.4670,35123.41,46702.32
24794,11580.36,0.4671,35125.93,46706.29
24795,11581.20,0.4671,35126.59,46707.79
24796,11582.04,0.4671,35127.26,46709.30
24797,11582.82,0.4671,35127.75,46710.56
24798,11584.28,0.4671,35130.30,46714.58
24799,11585.14,0.4672,35131.03,46716.17
24800,11585.99,0.4672,35131.70,46717.69
24801,11586.77,0.4672,35132.18,46718.95
24802,11588.26,0.4672,35134.83,46723.08
24803,11589.12,0.4672,35135.56,46724.68
24804,11589.97,0.4673,35136.24,46726.22
24805,11591.39,0.4673,35138.65,46730.04
24806,11592.27,0.4673,35139.45,46731.71
24807,11593.11,0.4673,35140.10,46733.21
24808,11593.94,0.4673,35140.74,46734.67
24809,11595.35,0.4674,35143.13,46738.48
24810,11596.18,0.4674,35143.76,46739.93
24811,11597.04,0.4674,35144.48,46741.52
24812,11597.87,0.4674,35145.13,46743.00
24813,11599.32,0.4675,35147.63,46746.95
24814,11600.19,0.4675,35148.37,46748.56
24815,11601.04,0.4675,35149.06,46750.09
24816,11601.85,0.4675,35149.65,46751.50
24817,11603.24,0.4676,35151.97,46755.22
24818,11604.07,0.4676,35152.61,46756.68
24819,11604.92,0.4676,35153.29,46758.21
24820,11605.75,0.4676,35153.91,46759.66
24821,11607.17,0.4676,35156.33,46763.50
24822,11608.01,0.4677,35157.00,46765.01
24823,11608.84,0.4677,35157.64,46766.48
24824,11609.68,0.4677,35158.29,46767.97
24825,11611.07,0.4677,35160.62,46771.70
24826,11611.90,0.4677,35161.25,46773.16
24827,11612.76,0.4677,35161.96,46774.72
24828,11613.56,0.4678,35162.49,46776.05
24829,11614.98,0.4678,35164.90,46779.87
24830,11615.84,0.4678,35165.63,46781.47
24831,11616.69,0.4678,35166.32,46783.01
24832,11617.49,0.4678,35166.86,46784.35
24833,11618.90,0.4679,35169.23,46788.13
24834,11619.77,0.4679,35169.99,46789.76
24835,11620.60,0.4679,35170.62,46791.22
24836,11621.39,0.4679,35171.14,46792.53
24837,11622.87,0.4680,35173.74,46796.61
24838,11623.72,0.4680,35174.41,46798.13
24839,11624.56,0.4680,35175.07,46799.63
24840,11625.34,0.4680,35175.54,46800.87
24841,11626.80,0.4680,35178.07,46804.87
24842,11627.64,0.4681,35178.73,46806.36
24843,11628.47,0.4681,35179.36,46807.83
24844,11629.27,0.4681,35179.89,46809.16
24845,11630.75,0.4681,35182.49,46813.24
24846,11631.62,0.4681,35183.25,46814.87
24847,11632.45,0.4682,35183.86,46816.31
24848,11633.88,0.4682,35186.32,46820.20
24849,11634.71,0.4682,35186.94,46821.65
24850,11635.55,0.4682,35187.58,46823.13
24851,11636.38,0.4682,35188.22,46824.60
24852,11637.81,0.4683,35190.66,46828.48
24853,11638.65,0.4683,35191.32,46829.98
24854,11639.50,0.4683,35192.00,46831.50
24855,11640.35,0.4683,35192.68,46833.03
24856,11641.74,0.4684,35195.00,46836.74
24857,11642.56,0.4684,35195.60,46838.17
24858,11643.41,0.4684,35196.29,46839.71
24859,11644.25,0.4684,35196.93,46841.18
24860,11645.65,0.4684,35199.28,46844.93
24861,11646.48,0.4685,35199.90,46846.38
24862,11647.34,0.4685,35200.62,46847.95
24863,11648.16,0.4685,35201.22,46849.38
24864,11649.61,0.4685,35203.71,46853.32
24865,11650.45,0.4685,35204.38,46854.84
24866,11651.30,0.4686,35205.06,46856.37
24867,11652.15,0.4686,35205.72,46857.87
24868,11653.58,0.4686,35208.18,46861.76
24869,11654.43,0.4686,35208.85,46863.28
24870,11655.27,0.4686,35209.50,46864.77
24871,11656.09,0.4687,35210.09,46866.17
24872,11657.52,0.4687,35212.52,46870.04
24873,11658.37,0.4687,35213.21,46871.58
24874,11659.22,0.4687,35213.91,46873.13
24875,11660.04,0.4687,35214.48,46874.52
24876,11661.51,0.4688,35217.04,46878.55
24877,11662.38,0.4688,35217.80,46880.18
24878,11663.20,0.4688,35218.39,46881.59
24879,11664.01,0.4688,35218.94,46882.95
24880,11665.45,0.4689,35221.42,46886.87
24881,11666.34,0.4689,35222.20,46888.53
24882,11667.19,0.4689,35222.89,46890.08
24883,11667.97,0.4689,35223.36,46891.33
24884,11669.47,0.4690,35226.00,46895.46
24885,11670.30,0.4690,35226.62,46896.92
24886,11671.14,0.4690,35227.26,46898.40
24887,11672.53,0.4690,35229.58,46902.11
24888,11673.52,0.4690,35230.70,46904.22
24889,11674.36,0.4691,35231.35,46905.71
24890,11675.24,0.4691,35232.11,46907.35
24891,11676.64,0.4691,35234.47,46911.11
24892,11677.48,0.4691,35235.11,46912.59
24893,11678.33,0.4691,35235.78,46914.11
24894,11679.16,0.4692,35236.39,46915.54
24895,11680.58,0.4692,35238.81,46919.39
24896,11681.40,0.4692,35239.38,46920.77
24897,11682.24,0.4692,35240.04,46922.28
24898,11683.08,0.4692,35240.68,46923.76
24899,11684.50,0.4693,35243.08,46927.57
24900,11685.30,0.4693,35243.63,46928.93
24901,11686.15,0.4693,35244.31,46930.46
24902,11686.98,0.4693,35244.92,46931.90
24903,11688.41,0.4694,35247.34,46935.75
24904,11689.26,0.4694,35248.02,46937.28
24905,11690.10,0.4694,35248.68,46938.78
24906,11690.92,0.4694,35249.26,46940.18
24907,11692.36,0.4694,35251.71,46944.07
24908,11693.22,0.4695,35252.40,46945.62
24909,11694.06,0.4695,35253.08,46947.14
24910,11694.91,0.4695,35253.73,46948.64
24911,11696.39,0.4695,35256.32,46952.71
24912,11697.24,0.4695,35257.00,46954.24
24913,11698.10,0.4696,35257.71,46955.81
24914,11698.95,0.4696,35258.37,46957.32
24915,11700.40,0.4696,35260.87,46961.27
24916,11701.28,0.4696,35261.62,46962.90
24917,11702.13,0.4696,35262.30,46964.43
24918,11702.95,0.4697,35262.90,46965.86
24919,11704.45,0.4697,35265.54,46969.99
24920,11705.33,0.4697,35266.30,46971.64
24921,11706.18,0.4697,35266.96,46973.14
24922,11706.97,0.4697,35267.48,46974.45
24923,11708.45,0.4698,35270.03,46978.48
24924,11709.30,0.4698,35270.71,46980.00
24925,11710.15,0.4698,35271.39,46981.54
24926,11710.93,0.4698,35271.85,46982.78
24927,11712.46,0.4699,35274.57,46987.03
24928,11713.32,0.4699,35275.29,46988.61
24929,11714.16,0.4699,35275.92,46990.08
24930,11715.60,0.4699,35278.39,46993.99
24931,11716.51,0.4700,35279.23,46995.73
24932,11717.35,0.4700,35279.88,46997.22
24933,11718.19,0.4700,35280.52,46998.71
24934,11719.64,0.4700,35283.00,47002.63
24935,11720.50,0.4700,35283.72,47004.22
24936,11721.36,0.4701,35284.41,47005.76
24937,11722.19,0.4701,35285.02,47007.21
24938,11723.57,0.4701,35287.30,47010.88
24939,11724.41,0.4701,35287.94,47012.36
24940,11725.27,0.4701,35288.65,47013.93
24941,11726.09,0.4702,35289.23,47015.32
24942,11727.51,0.4702,35291.60,47019.11
24943,11728.34,0.4702,35292.21,47020.55
24944,11729.20,0.4702,35292.92,47022.11
24945,11730.02,0.4702,35293.52,47023.54
24946,11731.46,0.4703,35295.95,47027.41
24947,11732.30,0.4703,35296.61,47028.92
24948,11733.15,0.4703,35297.27,47030.42
24949,11733.96,0.4703,35297.83,47031.79
24950,11735.43,0.4704,35300.35,47035.78
24951,11736.27,0.4704,35301.02,47037.29
24952,11737.13,0.4704,35301.69,47038.82
24953,11737.94,0.4704,35302.27,47040.21
24954,11739.41,0.4704,35304.79,47044.20
24955,11740.27,0.4705,35305.49,47045.76
24956,11741.11,0.4705,35306.13,47047.24
24957,11741.93,0.4705,35306.70,47048.63
24958,11743.33,0.4705,35309.05,47052.38
24959,11744.21,0.4705,35309.79,47054.00
24960,11745.03,0.4706,35310.39,47055.42
24961,11745.83,0.4706,35310.90,47056.73
24962,11747.31,0.4706,35313.47,47060.78
24963,11748.16,0.4706,35314.12,47062.28
24964,11749.00,0.4706,35314.76,47063.75
24965,11749.78,0.4707,35315.23,47065.01
24966,11751.25,0.4707,35317.75,47069.00
24967,11752.10,0.4707,35318.42,47070.51
24968,11752.94,0.4707,35319.09,47072.03
24969,11753.72,0.4707,35319.54,47073.27
24970,11755.19,0.4708,35322.05,47077.24
24971,11756.08,0.4708,35322.86,47078.94
24972,11756.92,0.4708,35323.49,47080.41
24973,11758.35,0.4708,35325.90,47084.25
24974,11759.20,0.4709,35326.57,47085.77
24975,11760.09,0.4709,35327.37,47087.46
24976,11760.93,0.4709,35328.00,47088.94
24977,11762.35,0.4709,35330.38,47092.73
24978,11763.23,0.4709,35331.12,47094.35
24979,11764.10,0.4710,35331.86,47095.97
24980,11764.96,0.4710,35332.55,47097.50
24981,11766.36,0.4710,35334.87,47101.23
24982,11767.18,0.4710,35335.44,47102.62
24983,11768.03,0.4710,35336.12,47104.16
24984,11768.88,0.4711,35336.78,47105.66
24985,11770.29,0.4711,35339.15,47109.44
24986,11771.14,0.4711,35339.80,47110.94
24987,11772.00,0.4711,35340.50,47112.50
24988,11772.84,0.4711,35341.13,47113.97
24989,11774.25,0.4712,35343.50,47117.75
24990,11775.10,0.4712,35344.16,47119.27
24991,11775.97,0.4712,35344.87,47120.84
24992,11776.79,0.4712,35345.45,47122.24
24993,11778.25,0.4713,35347.96,47126.21
24994,11779.11,0.4713,35348.64,47127.75
24995,11779.96,0.4713,35349.31,47129.27
24996,11780.79,0.4713,35349.92,47130.71
24997,11782.25,0.4713,35352.41,47134.66
24998,11783.10,0.4714,35353.08,47136.18
24999,11783.95,0.4714,35353.73,47137.68
25000,11784.77,0.4714,35354.31,47139.08
25001,11786.20,0.4714,35356.70,47142.90
25002,11787.06,0.4714,35357.40,47144.46
25003,11787.92,0.4715,35358.11,47146.04
25004,11788.71,0.4715,35358.59,47147.31
25005,11790.18,0.4715,35361.10,47151.28
25006,11791.02,0.4715,35361.75,47152.77
25007,11791.87,0.4715,35362.41,47154.28
25008,11792.64,0.4716,35362.84,47155.49
25009,11794.11,0.4716,35365.34,47159.45
25010,11795.00,0.4716,35366.14,47161.15
25011,11795.85,0.4716,35366.79,47162.64
25012,11797.28,0.4717,35369.21,47166.49
25013,11798.11,0.4717,35369.80,47167.91
25014,11798.97,0.4717,35370.50,47169.47
25015,11799.83,0.4717,35371.19,47171.02
25016,11801.26,0.4717,35373.58,47174.84
25017,11802.09,0.4718,35374.19,47176.27
25018,11802.93,0.4718,35374.81,47177.74
25019,11803.77,0.4718,35375.46,47179.24
25020,11805.19,0.4718,35377.82,47183.01
25021,11806.03,0.4718,35378.46,47184.49
25022,11806.89,0.4719,35379.16,47186.05
25023,11807.74,0.4719,35379.82,47187.56
25024,11809.18,0.4719,35382.22,47191.40
25025,11810.02,0.4719,35382.87,47192.89
25026,11810.85,0.4719,35383.48,47194.34
25027,11811.70,0.4720,35384.13,47195.83
25028,11813.09,0.4720,35386.39,47199.48
25029,11813.92,0.4720,35387.01,47200.93
25030,11814.78,0.4720,35387.71,47202.50
25031,11815.63,0.4720,35388.36,47203.99
25032,11817.06,0.4721,35390.75,47207.81
25033,11817.94,0.4721,35391.50,47209.44
25034,11818.79,0.4721,35392.18,47210.97
25035,11819.64,0.4721,35392.82,47212.46
25036,11821.05,0.4722,35395.17,47216.22
25037,11821.89,0.4722,35395.79,47217.68
25038,11822.73,0.4722,35396.42,47219.15
25039,11823.53,0.4722,35396.92,47220.44
25040,11824.96,0.4722,35399.31,47224.26
25041,11825.81,0.4723,35399.97,47225.78
25042,11826.68,0.4723,35400.69,47227.37
25043,11827.49,0.4723,35401.24,47228.74
25044,11828.94,0.4723,35403.68,47232.62
25045,11829.79,0.4723,35404.34,47234.13
25046,11830.63,0.4724,35404.97,47235.60
25047,11831.41,0.4724,35405.43,47236.84
25048,11832.90,0.4724,35407.99,47240.88
25049,11833.74,0.4724,35408.64,47242.38
25050,11834.57,0.4724,35409.23,47243.80
25051,11835.38,0.4725,35409.75,47245.13
25052,11836.81,0.4725,35412.16,47248.98
25053,11837.67,0.4725,35412.84,47250.51
25054,11838.50,0.4725,35413.44,47251.94
25055,11839.87,0.4726,35415.65,47255.52
25056,11840.71,0.4726,35416.28,47256.99
25057,11841.58,0.4726,35417.00,47258.58
25058,11842.41,0.4726,35417.59,47260.00
25059,11843.81,0.4726,35419.90,47263.71
25060,11844.64,0.4727,35420.49,47265.13
25061,11845.51,0.4727,35421.21,47266.72
25062,11846.38,0.4727,35421.90,47268.28
25063,11847.81,0.4727,35424.31,47272.13
25064,11848.64,0.4727,35424.90,47273.55
25065,11849.49,0.4728,35425.54,47275.03
25066,11850.32,0.4728,35426.14,47276.46
25067,11851.73,0.4728,35428.47,47280.19
25068,11852.56,0.4728,35429.08,47281.64
25069,11853.42,0.4728,35429.75,47283.17
25070,11854.24,0.4728,35430.33,47284.57
25071,11855.64,0.4729,35432.64,47288.28
25072,11856.49,0.4729,35433.26,47289.75
25073,11857.36,0.4729,35434.00,47291.37
25074,11858.16,0.4729,35434.51,47292.67
25075,11859.56,0.4730,35436.78,47296.33
25076,11860.42,0.4730,35437.47,47297.88
25077,11861.26,0.4730,35438.09,47299.34
25078,11862.09,0.4730,35438.68,47300.76
25079,11863.54,0.4730,35441.14,47304.68
25080,11864.39,0.4731,35441.79,47306.17
25081,11865.25,0.4731,35442.46,47307.71
25082,11866.04,0.4731,35442.95,47308.99
25083,11867.47,0.4731,35445.35,47312.82
25084,11868.35,0.4731,35446.07,47314.42
25085,11869.21,0.4732,35446.74,47315.95
25086,11870.00,0.4732,35447.22,47317.22
25087,11871.43,0.4732,35449.62,47321.06
25088,11872.27,0.4732,35450.24,47322.51
25089,11873.11,0.4732,35450.84,47323.95
25090,11873.86,0.4733,35451.22,47325.09
25091,11875.35,0.4733,35453.76,47329.10
25092,11876.18,0.4733,35454.37,47330.56
25093,11877.01,0.4733,35454.96,47331.97
25094,11877.77,0.4733,35455.35,47333.12
25095,11879.21,0.4734,35457.76,47336.97
25096,11880.10,0.4734,35458.51,47338.60
25097,11880.94,0.4734,35459.14,47340.09
25098,11882.36,0.4734,35461.48,47343.83
